The Hitchhiker's Guide to the Galaxy,10000,6.8,Adventure^Comedy^Sci-Fi,50000000,51019112,English,USA
Savages,28000,6.5,Crime^Drama^Thriller,45000000,47307550,English,USA
The Bucket List,22000,7.4,Adventure^Comedy^Drama,45000000,93452056,English,USA
Dredd,46000,7.1,Action^Sci-Fi,35000000,13401683,English,UK
Love Actually,52000,7.7,Comedy^Drama^Romance,45000000,59365105,English,UK
The Ghost Writer,15000,7.2,Mystery^Thriller,45000000,15523168,English,France
21 Jump Street,39000,7.2,Action^Comedy^Crime,42000000,138447667,English,USA
Notting Hill,11000,7,Comedy^Drama^Romance,42000000,116006080,English,UK
The Heat,24000,6.6,Action^Comedy^Crime,43000000,159578352,English,USA
Lord of War,10000,7.6,Crime^Drama^Thriller,50000000,24127895,English,USA
Argo,89000,7.7,Biography^Drama^History^Thriller,44500000,136019448,English,USA
The Mechanic,16000,6.6,Action^Crime^Thriller,40000000,29113588,English,USA
The Interview,50000,6.6,Comedy,44000000,6105175,English,USA
The Sixth Sense,14000,8.1,Drama^Mystery^Thriller,40000000,293501675,English,USA
The Proposal,10000,6.7,Comedy^Drama^Romance,40000000,163947053,English,USA
Back to the Future Part II,12000,7.8,Adventure^Comedy^Sci-Fi,40000000,118500000,English,USA
Lucy,83000,6.4,Action^Sci-Fi^Thriller,40000000,126546825,English,France
Man on a Ledge,11000,6.6,Action^Crime^Thriller,42000000,18600911,English,USA
American Hustle,63000,7.3,Crime^Drama,40000000,150117807,English,USA
Fifty Shades of Grey,101000,4.1,Drama^Romance,40000000,166147885,English,USA
Lone Survivor,58000,7.6,Action^Biography^Drama^Thriller^War,40000000,125069696,English,USA
Bram Stoker's Dracula,14000,7.5,Fantasy^Horror^Romance,40000000,82522790,English,USA
The Intern,54000,7.2,Comedy^Drama,35000000,75274748,English,USA
The Social Network,74000,7.7,Biography^Drama,40000000,96917897,English,USA
He's Just Not That Into You,12000,6.4,Comedy^Drama^Romance,40000000,93952276,English,USA
Sin City,13000,8.1,Crime^Thriller,40000000,74098862,English,USA
Unbroken,35000,7.2,Biography^Drama^Sport^War,65000000,115603980,English,USA
Bridge of Spies,55000,7.6,Drama^History^Thriller,40000000,72306065,English,USA
Get Him to the Greek,12000,6.4,Comedy^Music,67900000,60923325,English,USA
Unknown,29000,6.9,Action^Mystery^Thriller,30000000,61094903,English,UK
The Prestige,49000,8.5,Drama^Mystery^Sci-Fi^Thriller,40000000,53082743,English,USA
The Other Woman,16000,6,Comedy^Romance,40000000,83906114,English,USA
The Lincoln Lawyer,25000,7.3,Crime^Drama^Thriller,40000000,57981889,English,USA
Apocalypto,14000,7.8,Action^Adventure^Drama^Thriller,40000000,50859889,Maya,USA
Predators,17000,6.4,Action^Adventure^Sci-Fi^Thriller,40000000,52000688,English,USA
Paul,42000,7,Adventure^Comedy^Sci-Fi,40000000,37371385,English,USA
The Impossible,54000,7.6,Drama^Thriller,45000000,18996755,English,Spain
Fantastic Mr. Fox,15000,7.8,Adventure^Animation^Comedy^Crime^Family,40000000,20999103,English,USA
Amélie,39000,8.4,Comedy^Romance,77000000,33201661,French,France
Horrible Bosses 2,12000,6.3,Comedy^Crime,42000000,54414716,English,USA
Pandorum,10000,6.8,Action^Horror^Mystery^Sci-Fi^Thriller,33000000,10326062,English,Germany
Snowpiercer,58000,7,Action^Drama^Sci-Fi^Thriller,39200000,4563029,English,South Korea
Sunshine,15000,7.3,Adventure^Sci-Fi^Thriller,26000000,3675072,English,UK
Scream 4,26000,6.2,Horror^Mystery,40000000,38176892,English,USA
A Million Ways to Die in the West,24000,6.1,Comedy^Western,40000000,42615685,English,USA
The Crow,15000,7.6,Action^Drama^Fantasy,23000000,50693162,English,USA
The Time Traveler's Wife,13000,7.1,Drama^Fantasy^Romance^Sci-Fi,39000000,63411478,English,USA
The Fast and the Furious,14000,6.7,Action^Crime^Thriller,38000000,144512310,English,USA
Serenity,14000,8,Action^Adventure^Sci-Fi^Thriller,40000000,25335935,English,USA
Riddick,39000,6.4,Action^Sci-Fi^Thriller,38000000,41997790,English,USA
The Thing,23000,8.2,Horror^Mystery^Sci-Fi,15000000,13782838,English,USA
The Master,27000,7.1,Drama,32000000,16377274,English,USA
Creed,70000,7.7,Drama^Sport,35000000,109712885,English,USA
Magnolia,13000,8,Drama,37000000,22450975,English,USA
The Town,29000,7.6,Crime^Drama^Thriller,37000000,92173235,English,USA
Rush,83000,8.1,Action^Biography^Drama^Sport,38000000,26903709,English,UK
Twilight,19000,5.2,Drama^Fantasy^Romance,37000000,191449475,English,USA
We're the Millers,35000,7,Comedy^Crime,37000000,150368971,English,USA
Gattaca,17000,7.8,Drama^Sci-Fi^Thriller,36000000,12339633,English,USA
Hot Tub Time Machine,12000,6.4,Comedy^Sci-Fi,36000000,50213619,English,USA
The Blind Side,38000,7.7,Biography^Drama^Sport,29000000,255950375,English,USA
Horrible Bosses,31000,6.9,Comedy^Crime,35000000,117528646,English,USA
True Grit,36000,7.7,Adventure^Drama^Western,38000000,171031347,English,USA
The Hangover,24000,7.8,Comedy,35000000,277313371,English,USA
Batman,12000,7.6,Action^Adventure,35000000,251188924,English,USA
L.A. Confidential,11000,8.3,Crime^Drama^Mystery^Thriller,35000000,64604977,English,USA
A Nightmare on Elm Street,10000,7.5,Horror,1800000,26505000,English,USA
Friends with Benefits,41000,6.6,Comedy^Romance,35000000,55802754,English,USA
Saving Mr. Banks,39000,7.5,Biography^Comedy^Drama^History^Music,35000000,83299761,English,USA
This Is 40,18000,6.2,Comedy,35000000,67523385,English,USA
In Time,52000,6.7,Action^Sci-Fi^Thriller,40000000,37553932,English,USA
Poltergeist,11000,7.4,Fantasy^Horror,10700000,76600000,English,USA
J. Edgar,16000,6.6,Biography^Crime^Drama,35000000,37304950,English,USA
The Tree of Life,39000,6.7,Drama^Fantasy,32000000,13303319,English,USA
The Maze Runner,38000,6.8,Action^Mystery^Sci-Fi^Thriller,34000000,102413606,English,USA
The Fountain,23000,7.3,Drama^Sci-Fi,35000000,10139254,English,USA
The Pianist,21000,8.5,Biography^Drama^War,35000000,32519322,English,France
Closer,12000,7.3,Drama^Romance,27000000,33987757,English,USA
Star Wars: Episode VI - Return of the Jedi,14000,8.4,Action^Adventure^Fantasy^Sci-Fi,32500000,309125409,English,USA
The Reader,15000,7.6,Drama^Romance,32000000,34180954,English,USA
Elf,21000,6.9,Comedy^Family^Fantasy^Romance,33000000,173381405,English,USA
Bridesmaids,27000,6.8,Comedy^Romance,32500000,169076745,English,USA
The Number 23,10000,6.4,Mystery^Thriller,32000000,35063732,English,USA
Apocalypse Now,19000,8.5,Drama^War,31500000,78800000,English,USA
The Grand Budapest Hotel,149000,8.1,Adventure^Comedy^Crime^Drama,25000000,59073773,English,USA
Flight,64000,7.3,Drama^Thriller,31000000,93749203,English,USA
This Is the End,97000,6.7,Comedy^Fantasy,32000000,101470202,English,USA
Source Code,56000,7.5,Mystery^Sci-Fi^Thriller,32000000,54696902,English,USA
The Vow,32000,6.8,Drama^Romance,30000000,125014030,English,USA
Se7en,39000,8.6,Crime^Drama^Mystery^Thriller,33000000,100125340,English,USA
Mystic River,12000,8,Crime^Drama^Mystery^Thriller,25000000,90135191,English,USA
Million Dollar Baby,14000,8.1,Drama^Sport,30000000,100422786,English,USA
Legends of the Fall,11000,7.5,Drama^Romance^War^Western,30000000,66528842,English,USA
Up in the Air,19000,7.4,Drama^Romance,25000000,83813460,English,USA
District 9,22000,8,Action^Sci-Fi^Thriller,30000000,115646235,English,South Africa
The Notebook,57000,7.9,Drama^Romance,29000000,64286,English,USA
Looper,75000,7.4,Action^Crime^Drama^Sci-Fi^Thriller,30000000,66468315,English,USA
Midnight in Paris,78000,7.7,Comedy^Fantasy^Romance,17000000,56816662,English,Spain
Warm Bodies,81000,6.9,Comedy^Horror^Romance,35000000,66359959,English,USA
Blow,13000,7.6,Biography^Crime^Drama,30000000,52937130,English,USA
P.S. I Love You,20000,7.1,Drama^Romance,30000000,53680848,English,USA
Atonement,12000,7.8,Drama^Mystery^Romance^War,30000000,50921738,English,UK
Sicario,59000,7.6,Action^Crime^Drama^Mystery^Thriller,30000000,46875468,English,USA
Southpaw,44000,7.5,Drama^Sport,30000000,52418902,English,USA
Drag Me to Hell,11000,6.6,Horror^Thriller,30000000,42057340,English,USA
Carrie,39000,5.9,Drama^Fantasy^Horror,30000000,35266619,English,USA
Side Effects,29000,7.1,Crime^Drama^Thriller,30000000,32154410,English,USA
M9,13000,7.1,Action^Adventure^Animation^Drama^Mystery^Sci-Fi^Thriller,30000000,31743332,English,USA
The Next Three Days,27000,7.4,Crime^Drama^Romance^Thriller,35000000,21129348,English,USA
The Cabin in the Woods,66000,7,Fantasy^Horror^Mystery^Thriller,30000000,42043633,English,USA
Stranger Than Fiction,13000,7.6,Comedy^Drama^Fantasy^Romance,38000000,40137776,English,USA
Hanna,38000,6.8,Action^Drama^Thriller,30000000,40247512,English,USA
Love & Other Drugs,24000,6.7,Comedy^Drama^Romance,30000000,32357532,English,USA
The Imaginarium of Doctor Parnassus,19000,6.8,Adventure^Fantasy^Mystery,40000000,7689458,English,UK
The Last Stand,24000,6.4,Action^Crime^Thriller,45000000,12026670,English,USA
Once Upon a Time in America,12000,8.4,Crime^Drama,30000000,5300000,English,Italy
Walk the Line,11000,7.9,Biography^Drama^Music^Romance,28000000,119518352,English,USA
Straight Outta Compton,76000,7.9,Biography^Crime^Drama^History^Music,28000000,161029270,English,USA
Die Hard,25000,8.2,Action^Thriller,28000000,81350242,English,USA
The Big Short,99000,7.8,Biography^Comedy^Drama^History,28000000,70235322,English,USA
Identity,11000,7.3,Mystery^Thriller,30000000,51475962,English,USA
Last Vegas,27000,6.6,Comedy^Romance,28000000,63910583,English,USA
Kick-Ass,36000,7.7,Action^Comedy,30000000,48043505,English,UK
Pride & Prejudice,17000,7.8,Drama^Romance,28000000,38372662,English,France
Blade Runner,34000,8.2,Sci-Fi^Thriller,28000000,27000000,English,USA
Kick-Ass 2,36000,6.6,Action^Comedy^Crime,28000000,28751715,English,USA
The Jungle Book,65000,7.8,Adventure^Drama^Family^Fantasy,175000000,362645141,English,UK
The Blues Brothers,14000,7.9,Action^Comedy^Crime^Music,27000000,54200000,English,USA
Lucky Number Slevin,10000,7.8,Crime^Drama^Mystery^Thriller,27000000,22494487,English,Germany
Dark City,14000,7.7,Action^Drama^Fantasy^Mystery^Sci-Fi^Thriller,27000000,14337579,English,Australia
The Passion of the Christ,13000,7.1,Drama,30000000,499263,Aramaic,USA
O Brother  Where Art Thou? ,16000,7.8,Adventure^Comedy^Crime^Music,26000000,45506619,English,UK
Pain & Gain,43000,6.5,Comedy^Crime^Drama,26000000,49874933,English,USA
Taken,29000,7.9,Action^Thriller,25000000,145000989,English,France
Rain Man,12000,8,Drama,25000000,172825435,English,USA
Gran Torino,28000,8.2,Drama,33000000,148085755,English,USA
Schindler's List,41000,8.9,Biography^Drama^History,22000000,96067179,English,USA
The Help,75000,8.1,Drama,25000000,169705587,English,USA
No Country for Old Men,21000,8.1,Crime^Drama^Thriller,25000000,74273505,English,USA
Goodfellas,25000,8.7,Biography^Crime^Drama,25000000,46836394,English,USA
Chocolat,18000,7.3,Drama^Romance,25000000,71309760,English,UK
Scarface,19000,8.3,Crime^Drama,25000000,44700000,English,USA
No Strings Attached,24000,6.2,Comedy^Romance,25000000,70625986,English,USA
The Grey,32000,6.8,Action^Adventure^Drama^Thriller,25000000,51533608,English,USA
Dear John,14000,6.3,Drama^Romance^War,25000000,80014842,English,USA
The Shawshank Redemption,108000,9.3,Crime^Drama,25000000,28341469,English,USA
The Road,32000,7.3,Adventure^Drama,25000000,56692,English,USA
The Men Who Stare at Goats,15000,6.2,Comedy^War,25000000,32416109,English,USA
There Will Be Blood,16000,8.1,Drama,25000000,40218903,English,USA
Warrior,77000,8.2,Drama^Sport,25000000,13651662,English,USA
Star Wars: Episode V - The Empire Strikes Back,17000,8.8,Action^Adventure^Fantasy^Sci-Fi,18000000,290158751,English,USA
Zombieland,26000,7.7,Adventure^Comedy^Horror^Sci-Fi,23600000,75590286,English,USA
Her,148000,8,Drama^Romance^Sci-Fi,23000000,25556065,English,USA
Room1408,11000,6.8,Fantasy^Horror,25000000,71975611,English,USA
Howl's Moving Castle,13000,8.2,Adventure^Animation^Family^Fantasy,24000000,4710455,Japanese,Japan
The Ides of March,22000,7.1,Drama,12500000,40962534,English,USA
Spaceballs,13000,7.1,Adventure^Comedy^Sci-Fi,22700000,38119483,English,USA
Gandhi,12000,8.1,Biography^Drama^History,22000000,45300000,English,UK
I Am Sam,15000,7.6,Drama,22000000,40270895,English,USA
Silver Linings Playbook,117000,7.8,Comedy^Drama^Romance,21000000,132088910,English,USA
Tinker Tailor Soldier Spy,24000,7.1,Drama^Mystery^Thriller,20000000,24104113,English,France
Raiders of the Lost Ark,16000,8.5,Action^Adventure,18000000,242374454,English,USA
The Descendants,22000,7.3,Comedy^Drama,20000000,82624961,English,USA
Edward Scissorhands,16000,7.9,Fantasy^Romance,20000000,56362352,English,USA
The Conjuring,131000,7.5,Horror^Mystery^Thriller,20000000,137387272,English,USA
Orphan,20000,7,Horror^Mystery^Thriller,20000000,41573740,English,USA
12 Years a Slave,83000,8.1,Biography^Drama^History,20000000,56667870,English,USA
Spotlight,80000,8.1,Biography^Crime^Drama^History,20000000,44988180,English,USA
High Fidelity,10000,7.6,Comedy^Drama^Music^Romance,20000000,27277055,English,UK
The Silence of the Lambs,40000,8.6,Crime^Drama^Horror^Thriller,19000000,130727000,English,USA
Eternal Sunshine of the Spotless Mind,52000,8.3,Drama^Fantasy^Romance^Sci-Fi,20000000,34126138,English,USA
Milk,10000,7.6,Biography^Drama^History,20000000,31838002,English,USA
From Dusk Till Dawn,12000,7.3,Crime^Fantasy^Horror,19000000,25753840,English,USA
Into the Wild,76000,8.2,Adventure^Biography^Drama,15000000,18352454,English,USA
The World's End,49000,7,Action^Comedy^Sci-Fi,20000000,26003149,English,UK
Psycho,18000,8.5,Horror^Mystery^Thriller,806947,32000000,English,USA
Twilight,19000,5.2,Drama^Fantasy^Romance,37000000,191449475,English,USA
Princess Mononoke,11000,8.4,Adventure^Animation^Fantasy,2400000000,2298191,Japanese,Japan
Equilibrium,20000,7.5,Action^Drama^Sci-Fi^Thriller,20000000,1190018,English,USA
Bad Teacher,16000,5.7,Comedy,20000000,100292856,English,USA
Scream,11000,7.2,Horror^Mystery,15000000,103001286,English,USA
Spirited Away,28000,8.6,Adventure^Animation^Family^Fantasy,19000000,10049886,Japanese,Japan
Back to the Future,39000,8.5,Adventure^Comedy^Sci-Fi,19000000,210609762,English,USA
Neighbors,21000,6.4,Comedy,18000000,150056505,English,USA
The Shining,37000,8.4,Drama^Horror,19000000,785434533,English,USA
Fear and Loathing in Las Vegas,15000,7.7,Adventure^Comedy^Drama,18500000,10562387,English,USA
Bad Santa,10000,7.1,Comedy^Crime^Drama,18000000,60057639,English,USA
Birdman or (The Unexpected Virtue of Ignorance),114000,7.8,Comedy^Drama^Romance,18000000,42335698,English,USA
Amadeus,16000,8.3,Biography^Drama^History^Music,18000000,51600000,English,USA
127 Hours,63000,7.6,Adventure^Biography^Drama^Thriller,18000000,18329466,English,USA
Predator,13000,7.8,Action^Horror^Sci-Fi,15000000,59735548,English,USA
Blue Jasmine,36000,7.3,Drama,18000000,33404871,English,USA
RocknRolla,12000,7.3,Action^Crime^Thriller,18000000,5694401,English,UK
Hotel Rwanda,12000,8.1,Drama^History^War,17500000,23472900,English,UK
The Others,20000,7.6,Fantasy^Horror^Thriller,17000000,96471845,English,USA
Halloween,12000,7.9,Horror^Thriller,300000,47000000,English,USA
Aliens,18000,8.4,Action^Adventure^Sci-Fi,18500000,85200000,English,USA
Let's Be Cops,14000,6.5,Comedy,17000000,82389560,English,USA
TRON: Legacy,30000,6.8,Action^Adventure^Sci-Fi,170000000,172051787,English,USA
Pitch Perfect,36000,7.2,Comedy^Music^Romance,17000000,64998368,English,USA
Evil Dead,70000,6.5,Horror,17000000,54239856,English,USA
The Illusionist,15000,7.6,Drama^Mystery^Romance^Thriller,16000000,39825798,English,USA
Moonrise Kingdom,71000,7.8,Adventure^Comedy^Drama^Romance,16000000,45507053,English,USA
The Illusionist,15000,7.6,Drama^Mystery^Romance^Thriller,16000000,39825798,English,USA
The Artist,30000,8,Comedy^Drama^Romance,15000000,44667095,English,France
Pan's Labyrinth,27000,8.2,Drama^Fantasy^War,13500000,37623143,Spanish,Spain
Hot Fuzz,17000,7.9,Action^Comedy^Mystery,8000000,23618786,English,UK
Remember Me,24000,7.2,Drama^Romance,16000000,19057024,English,USA
Dead Poets Society,23000,8,Comedy^Drama,16400000,95860116,English,USA
Vicky Cristina Barcelona,14000,7.2,Drama^Romance,15500000,23213577,English,Spain
Hachi: A Dog's Tale,115000,8.1,Drama^Family,16000000,23500000,English,USA
Home Alone,20000,7.5,Comedy^Family,18000000,285761243,English,USA
Top Gun,19000,6.9,Action^Drama^Romance,15000000,176781728,English,USA
The King's Speech,64000,8,Biography^Drama^History^Romance,15000000,138795342,English,UK
Mama,57000,6.2,Fantasy^Horror,20000000,71588220,English,Canada
American Beauty,22000,8.4,Drama,15000000,130058047,English,USA
The Imitation Game,165000,8.1,Biography^Drama^Thriller^War,14000000,91121452,English,UK
Halloween,12000,7.9,Horror^Thriller,300000,47000000,English,USA
Beetlejuice,15000,7.5,Comedy^Fantasy,15000000,73326666,English,USA
The Woman in Black,29000,6.4,Drama^Fantasy^Horror^Thriller,17000000,54322273,English,UK
The Deer Hunter,11000,8.2,Drama^War,15000000,56976222,English,UK
Lawrence of Arabia,11000,8.4,Adventure^Biography^Drama^History^War,15000000,6000000,English,UK
End of Watch,38000,7.7,Crime^Drama^Thriller,7000000,40983001,English,USA
Clash of the Titans,15000,5.8,Action^Adventure^Fantasy,125000000,163192114,English,USA
The Princess Bride,33000,8.1,Adventure^Family^Fantasy^Romance,16000000,30857814,English,USA
The Place Beyond the Pines,47000,7.3,Crime^Drama^Thriller,15000000,21383298,English,USA
The Theory of Everything,90000,7.7,Biography^Drama^Romance,15000000,35887263,English,UK
Drive,81000,7.8,Crime^Drama,15000000,35054909,English,USA
The Hurt Locker,16000,7.6,Drama^History^Thriller^War,15000000,15700000,English,USA
Brazil,16000,8,Drama^Sci-Fi,15000000,9929000,English,UK
One Day,49000,7,Drama^Romance,15000000,13766014,English,USA
In Bruges,32000,8,Comedy^Crime^Drama,15000000,7757130,English,UK
Mulholland Drive,16000,8,Drama^Mystery^Thriller,15000000,7219578,English,France
Metropolis,12000,8.3,Drama^Sci-Fi,6000000,26435,German,Germany
Never Let Me Go,33000,7.2,Drama^Romance^Sci-Fi,15000000,2412045,English,UK
Killing Them Softly,20000,6.2,Crime^Thriller,15000000,14938570,English,USA
The Big Lebowski,35000,8.2,Comedy^Crime,15000000,17439163,English,USA
Slumdog Millionaire,13000,8,Drama^Romance,15000000,141319195,English,UK
Groundhog Day,38000,8.1,Comedy^Fantasy^Romance,14600000,70906973,English,USA
Pretty Woman,11000,6.9,Comedy^Romance,14000000,178406268,English,USA
Romeo + Juliet,10000,6.8,Drama^Romance,14500000,46338728,English,USA
Seven Psychopaths,52000,7.2,Comedy^Crime,15000000,14989761,English,UK
Downfall,14000,8.3,Biography^Drama^History^War,13500000,5501940,German,Germany
Black Swan,106000,8,Drama^Thriller,13000000,106952327,English,USA
RoboCop,60000,6.2,Action^Crime^Sci-Fi^Thriller,100000000,58607007,English,USA
The Godfather: Part II,14000,9,Crime^Drama,13000000,57300000,English,USA
10 Things I Hate About You,10000,7.2,Comedy^Drama^Romance,16000000,38176108,English,USA
Unforgiven,10000,8.3,Drama^Western,14400000,101157447,English,USA
Brokeback Mountain,13000,7.7,Drama^Romance,14000000,83025853,English,USA
Ex Machina,109000,7.7,Drama^Mystery^Sci-Fi^Thriller,15000000,25440971,English,UK
The Mist,20000,7.2,Horror,18000000,25592632,English,USA
Room,72000,8.3,Drama,13000000,14677654,English,Ireland
True Romance,15000,8,Action^Crime^Drama^Romance^Thriller,13000000,12281500,English,USA
The Perks of Being a Wallflower,131000,8,Drama^Romance,13000000,17738570,English,USA
Teenage Mutant Ninja Turtles,62000,5.9,Action^Adventure^Comedy^Sci-Fi,125000000,190871240,English,USA
Lars and the Real Girl,19000,7.4,Comedy^Drama^Romance,12000000,5949693,English,USA
The Exorcist,18000,8,Horror,8000000,204565000,English,USA
Jaws,21000,8,Adventure^Drama^Thriller,8000000,260000000,English,USA
The Butterfly Effect,15000,7.7,Sci-Fi^Thriller,13000000,23947,English,USA
The Boy in the Striped Pajamas,38000,7.8,Drama^War,12500000,9030581,English,UK
Chronicle,32000,7.1,Drama^Sci-Fi^Thriller,12000000,64572496,English,USA
Spartacus: War of the Damned,31000,8.6,Action^Adventure^Biography^Drama^History,12500000,58995345,English,USA
Project X,29000,6.7,Comedy^Crime,12000000,54724272,English,USA
Machete,44000,6.7,Action^Crime^Thriller,10500000,26589953,English,USA
The Fault in Our Stars,93000,7.8,Drama^Romance,12000000,124868837,English,USA
Das Boot,11000,8.4,Adventure^Drama^Thriller^War,14000000,11433134,German,West Germany
Snatch,27000,8.3,Comedy^Crime,6000000,30093107,English,UK
About Time,105000,7.8,Drama^Fantasy^Romance,12000000,15294553,English,UK
The Fighter,36000,7.9,Biography^Drama^Sport,25000000,93571803,English,USA
Gremlins,14000,7.2,Comedy^Fantasy^Horror,11000000,148170000,English,USA
Star Wars: Episode IV - A New Hope,33000,8.7,Action^Adventure^Fantasy^Sci-Fi,11000000,460935665,English,USA
A Walk to Remember,19000,7.4,Drama^Romance,11000000,41227069,English,USA
What's Eating Gilbert Grape,14000,7.8,Drama^Romance,11000000,9170214,English,USA
2001: A Space Odyssey,24000,8.3,Adventure^Mystery^Sci-Fi,12000000,56715371,English,UK
Poltergeist,11000,7.4,Fantasy^Horror,10700000,76600000,English,USA
Army of Darkness,10000,7.6,Comedy^Fantasy^Horror,13000000,11501093,English,USA
E.T. the Extra-Terrestrial,34000,7.9,Family^Sci-Fi,10500000,434949459,English,USA
Good Will Hunting,31000,8.3,Drama,10000000,138339411,English,USA
Devil,16000,6.3,Horror^Mystery^Thriller,10000000,33583175,English,USA
Dogma,10000,7.4,Adventure^Comedy^Drama^Fantasy,10000000,30651422,English,USA
Office Space,16000,7.8,Comedy,10000000,10824921,English,USA
Mud,27000,7.4,Drama,10000000,21589307,English,USA
The Tourist,25000,6,Action^Romance^Thriller,100000000,67631157,English,USA
Snatch,27000,8.3,Comedy^Crime,6000000,30093107,English,UK
American History X,35000,8.6,Crime^Drama,7500000,6712241,English,USA
Crash,18000,7.9,Crime^Drama^Thriller,6500000,54557348,English,Germany
Melancholia,50000,7.1,Drama^Sci-Fi,7400000,3029870,English,Denmark
Alien,23000,8.5,Horror^Sci-Fi,11000000,78900000,English,UK
Nightcrawler,65000,7.9,Crime^Drama^Thriller,8500000,32279955,English,USA
The Sound of Music,15000,8,Biography^Drama^Family^Musical^Romance,8200000,163214286,English,USA
Little Miss Sunshine,15000,7.9,Comedy^Drama,8000000,59889948,English,USA
Pulp Fiction,45000,8.9,Crime^Drama,8000000,107930000,English,USA
28 Days Later...,11000,7.6,Drama^Horror^Sci-Fi^Thriller,8000000,45063889,English,UK
50 by 50 ,40000,7.7,Comedy^Drama^Romance,8000000,34963967,English,USA
Stand by Me,24000,8.1,Adventure^Drama,8000000,52287414,English,USA
American Psycho,18000,7.6,Crime^Drama,7000000,15047419,English,USA
Easy A,19000,7.1,Comedy^Romance,8000000,58401464,English,USA
It's Kind of a Funny Story,20000,7.2,Comedy^Drama^Romance,8000000,6350058,English,USA
An Education,12000,7.3,Drama,4500000,12574715,English,UK
The Godfather,43000,9.2,Crime^Drama,6000000,134821952,English,USA
Juno,10000,7.5,Comedy^Drama^Romance,7500000,143492840,English,USA
Crash,18000,7.9,Crime^Drama^Thriller,6500000,54557348,English,Germany
Magic Mike,54000,6.1,Comedy^Drama,7000000,113709992,English,USA
500 Days of Summer,40000,7.7,Comedy^Drama^Romance,7500000,32391374,English,USA
Fargo,61000,9,Crime^Drama^Thriller,7800000,123432234,English,USA
The Great Gatsby,115000,7.3,Drama^Romance,105000000,144812796,English,Australia
Skyfall,80000,7.8,Action^Adventure^Thriller,200000000,304360277,English,UK
The Descent,10000,7.2,Adventure^Horror^Thriller,3500000,26005908,English,UK
Dazed and Confused,10000,7.7,Comedy,6900000,7993039,English,USA
The Boondock Saints,16000,7.9,Action^Crime^Thriller,7000000,9453413,English,Canada
Shame,23000,7.3,Drama,6500000,4000304,English,UK
A Serious Man,10000,7,Comedy^Drama,7000000,9190525,English,USA
Grease,13000,7.2,Musical^Romance,6000000,181360000,English,USA
The Terminator,13000,8.1,Action^Sci-Fi,6500000,38400000,English,UK
Good Bye Lenin!,11000,7.7,Drama^Romance,4800000,4063859,German,Germany
Insidious: Chapter 2,35000,6.6,Fantasy^Horror^Thriller,5000000,83574831,English,USA
The Wrestler,10000,7.9,Drama^Sport,6000000,26236603,English,USA
The Usual Suspects,28000,8.6,Crime^Drama^Mystery^Thriller,6000000,23272306,English,USA
Don Jon,33000,6.6,Comedy^Drama^Romance,3000000,24475193,English,USA
Dallas Buyers Club,65000,8,Biography^Drama,5000000,27296514,English,USA
Memento,40000,8.5,Mystery^Thriller,9000000,25530884,English,USA
10 Cloverfield Lane,33000,7.3,Drama^Horror^Mystery^Sci-Fi^Thriller,15000000,71897215,English,USA
Spring Breakers,25000,5.3,Crime^Drama,5000000,14123773,English,USA
The Way Way Back,22000,7.4,Comedy^Drama,5000000,21501098,English,USA
Shaun of the Dead,19000,8,Comedy^Horror,4000000,13464388,English,UK
Once Upon a Time in the West,10000,8.6,Western,5000000,65447453,English,Italy
Tucker and Dale vs Evil,49000,7.6,Comedy^Horror,5500000,223615,English,Canada
The Machinist,21000,7.7,Drama^Thriller,5000000,1082044,English,Spain
Moon,47000,7.9,Drama^Mystery^Sci-Fi,5000000,5009677,English,UK
Requiem for a Dream,38000,8.4,Drama,4500000,3609278,English,USA
Donnie Darko,33000,8.1,Drama^Sci-Fi^Thriller,4500000,727883,English,USA
Lost in Translation,17000,7.8,Drama,4000000,44566004,English,USA
Exodus: Gods and Kings,51000,6.1,Action^Adventure^Drama,140000000,65007045,English,UK
The Kids Are All Right,16000,7.1,Comedy^Drama,3500000,20803237,English,USA
The Orphanage,11000,7.5,Drama^Mystery^Thriller,3400000,7159147,Spanish,Spain
One Flew Over the Cuckoo's Nest,32000,8.7,Drama,4400000,112000000,English,USA
Boyhood,92000,8,Drama,4000000,25359200,English,USA
Airplane!,16000,7.8,Comedy,3500000,83400000,English,USA
Gone with the Wind,16000,8.2,Drama^History^Romance^War,3977000,198655278,English,USA
The Secret in Their Eyes,33000,8.2,Drama^Mystery^Thriller,2000000,20167424,Spanish,Argentina
Network,17000,8.1,Drama^Romance,3800000,43453243,English,USA
Unknown,29000,6.9,Action^Mystery^Thriller,30000000,61094903,English,UK
Whiplash,129000,8.5,Drama^Music,3300000,13092000,English,USA
The Watch,15000,5.7,Action^Comedy^Sci-Fi,68000000,34350553,English,USA
City of God,28000,8.7,Crime^Drama,3300000,7563397,Portuguese,Brazil
The Hunt,60000,8.3,Drama,3800000,610968,Danish,Denmark
Rosemary's Baby,13000,8,Drama^Horror,2300000,34932432,English,USA
A Christmas Story,18000,8.1,Comedy^Family,4000000,7532353,English,USA
It's a Wonderful Life,41000,8.6,Drama^Family^Fantasy^Romance,3180000,50234342,English,USA
The Purge,31000,5.7,Horror^Sci-Fi^Thriller,3000000,64423650,English,USA
Sinister,58000,6.8,Horror^Mystery,3000000,48056940,English,USA
Alice in Wonderland,24000,6.5,Adventure^Family^Fantasy,200000000,334185206,English,USA
